candidate_id,name.x,party,state,district,cycles,name.y,committee_id
H8MI08110,"SMITH, CHRISTOPHER E.",DEM,MI,8,{2018},CHRIS SMITH FOR MICHIGAN,C00657601
H8MI08136,"KUMAR, LOKESH",REP,MI,8,{2018},LOKESH KUMAR FOR CONGRESS,C00677401
H8MI09092,"STEARNS, CANDIUS MRS.",REP,MI,9,"{2018,2020}",CANDIUS STEARNS FOR CONGRESS,C00657171
H8MI09100,"BROOK, MARTIN",DEM,MI,9,{2018},BROOK FOR CONGRESS,C00662296
H8MI09118,"LEVIN, ANDY",DEM,MI,9,"{2018,2020}",ANDY LEVIN FOR CONGRESS,C00662619
H8MI09126,"BIEDA, STEVEN",DEM,MI,9,{2018},STEVE BIEDA FOR CONGRESS,C00664367
H8MI09134,"LIPTON, ELLEN",DEM,MI,9,{2018},ELLEN LIPTON FOR CONGRESS,C00664599
H8MI10108,"BIZON, KIMBERLY ANN",DEM,MI,10,"{2018,2020}",COMMITTEE TO ELECT KIMBERLY BIZON,C00666594
H8MI10116,"PERUSKI, JEREMY MICHAEL",IND,MI,10,"{2018,2020}",JEREMY PERUSKI FOR CONGRESS,C00676627
H8MI10124,"MCCARTHY, MICHAEL MR.",DEM,MI,10,{2018},MCCARTHY FOR CONGRESS,C00678086
H8MI10132,"ACCAVITTI, FRANK JR",DEM,MI,10,{2018},COMMITTEE TO ELECT FRANK ACCAVITTI JR FOR CONGRESS,C00678342
H8MI11254,"STEVENS, HALEY",DEM,MI,11,"{2018,2020}",HALEY STEVENS FOR CONGRESS,C00638650
H8MI11262,"SAAD, FAYROUZ",DEM,MI,11,"{2018,2020}",SAAD FOR CONGRESS,C00650804
H8MI11270,"KESTO, KLINT",REP,MI,11,{2018},KLINT KESTO FOR CONGRESS,C00655548
H8MI11288,"RACZKOWSKI, A. ROCKY",REP,MI,11,"{2018,2020}",ROCKY WORKS FOR US,C00657106
H8MI11304,"HABERMAN, DANIEL",DEM,MI,11,"{2018,2020}",DAN HABERMAN FOR CONGRESS,C00656736
H8MI11312,"HEISE, KURT",REP,MI,11,{2018},KURT HEISE FOR CONGRESS,C00658187
H8MI11338,"GREIMEL, TIM",DEM,MI,11,"{2018,2020}",TIM GREIMEL FOR CONGRESS,C00659318
H8MI11346,"GUPTA, SUNEEL",DEM,MI,11,"{2018,2020}",GUPTA FOR CONGRESS,C00662213
H8MI11361,"KOWALL, MICHAEL W",REP,MI,11,{2018},MIKE KOWALL FOR CONGRESS,C00668475
H8MI11379,"NYE, COOPER JON",IND,MI,11,{2018},COOPER NYE FOR CONGRESS,C00669465
H8MI11395,"SKINNER, NANCY",DEM,MI,11,"{2018,2020}",NANCY SKINNER PERSISTED MI-11,C00676403
H8MI12112,"YOUNG, STEPHEN ROBERT NEALE",GRE,MI,12,"{2018,2020}",STEVE YOUNG FOR CONGRESS,C00653741
H8MI12120,"NIEMUTH, NILES",SEP,MI,12,"{2018,2020}",NILES NIEMUTH FOR CONGRESS 2018,C00680868
H8MI13227,"GILMORE, MICHAEL",DEM,MI,13,"{2018,2020}",COMMITTEE TO ELECT MICHAEL GILMORE,C00637231
H8MI13235,"CONYERS, JOHN III",DEM,MI,13,"{2018,2020}",CONYERS TO CONGRESS,C00667105
H8MI13243,"JONES, BRENDA",DEM,MI,13,"{2018,2020}",FRIENDS OF BRENDA JONES,C00668137
H8MI13250,"TLAIB, RASHIDA",DEM,MI,13,"{2018,2020}",RASHIDA TLAIB FOR CONGRESS,C00668608
H8MI13268,"WHITE, KENTIEL D MR.",DEM,MI,13,"{2018,2020}",KENTIEL D WHITE FOR CONGRESS,C00663492
H8MI13276,"WILD, WILLIAM R.",DEM,MI,13,"{2018,2020}",BILL WILD FOR CONGRESS,C00670679
H8MI13284,"CONYERS, IAN",DEM,MI,13,"{2018,2020}",IAN CONYERS FOR U.S. CONGRESS,C00662981
H8MI13292,"JACKSON, SHANELLE",DEM,MI,13,"{2018,2020}",SHANELLE FOR CONGRESS,C00671560
H8MI13300,"HILL, RYAN",DEM,MI,13,"{2018,2020}",RYAN HILL FOR CAPITOL HILL,C00672444
H8MI13318,"YOUNG, COLEMAN ALEXANDER MR. II",DEM,MI,13,"{2018,2020}",COLEMAN YOUNG FOR CONGRESS,C00665869
H8MI13326,"HILL KNOTT, KIMBERLY",DEM,MI,13,"{2018,2020}",COMMITTEE TO ELECT KIMBERLY HILL KNOTT FOR CONGRESS,C00665729
H8MI13334,"RAPHOON, MEGAN RENEE",IND,MI,13,"{2018,2020}",RAPHOON FOR AMERICA,C00679126
H8MI13334,"RAPHOON, MEGAN RENEE",IND,MI,13,"{2018,2020}",RAPHOON FOR CONGRESS,C00679134
H8MN01246,"AKZAM, JOHNNY ALAN",DFL,MN,1,"{2018,2020}",JOHNNY AKZAM CAMPAIGN COMMITTEE,C00636340
H8MN01253,"JENSEN, VICKI",DEM,MN,1,"{2018,2020}",VICKI JENSEN FOR CONGRESS,C00647040
H8MN01261,"MINEHART, COLIN JAMES",DFL,MN,1,{2018},MINEHART FOR CONGRESS,C00648469
H8MN01279,"FEEHAN, DANIEL",DFL,MN,1,"{2018,2020}",FRIENDS OF DAN FEEHAN,C00649327
H8MN01287,"AUSTINSON, JOHN WAYNE",DEM,MN,1,{2018},JOHN WAYNE AUSTINSON FOR CONGRESS,C00649269
H8MN01295,"SULLIVAN, JOE",DEM,MN,1,"{2018,2020}",SULLIVAN FOR CONGRESS,C00652388
H8MN01303,"WRIGHT, RICHARD THOMAS",DFL,MN,1,{2018},RICH WRIGHT FOR US CONGRESS,C00652446
H8MN01311,"MUSTAFA, REGINA ANNE",DFL,MN,1,{2018},REGINA FOR CONGRESS,C00653964
H8MN01329,"NELSON, CARLA JEAN",REP,MN,1,"{2018,2020}",CARLA NELSON FOR CONGRESS,C00657056
H8MN02079,"ERDMANN, JEFF",DEM,MN,2,{2018},JEFF ERDMANN FOR CONGRESS,C00641415
H8MN03127,"SANTA MARIA, BRIAN SANTA MR.",DEM,MN,3,{2018},BRIAN SANTA MARIA FOR U.S. CONGRESS,C00636548
H8MN03135,"DONAHUE, ALICIA",DFL,MN,3,"{2018,2020}",ALICIA DONAHUE FOR US CONGRESS,C00640102
H8MN03143,"PHILLIPS, DEAN",DFL,MN,3,"{2018,2020}",DEAN PHILLIPS FOR CONGRESS,C00640714
H8MN03150,"JENNINGS, ADAM THOMAS",DEM,MN,3,"{2018,2020}",ADAM JENNINGS FOR CONGRESS,C00646570
H8MN04083,"MOGHUL, FASIL",DEM,MN,4,"{2018,2020}",FASIL FOR CONGRESS,C00654871
H8MN04091,"HASSAN, MUAD",DFL,MN,4,"{2018,2020}",HASSAN FOR CONGRESS,C00681536
H8MN05155,"FLANAGAN, PEGGY",DFL,MN,5,{2018},FLANAGAN FOR CONGRESS,C00631150
H8MN05163,"ABDULAHI, JAMAL MR.",DEM,MN,5,{2018},JAMAL FOR CONGRESS,C00682351
H8MN05163,"ABDULAHI, JAMAL MR.",DEM,MN,5,{2018},JAMAL FOR CONGRESS,C00631234
H8MN05171,"DIBBLE, SCOTT",DEM,MN,5,{2018},DIBBLE FOR CONGRESS,C00632034
H8MN05197,"CHAMBERLIN, CHRISTOPHER WILLIAM",REP,MN,5,"{2018,2020}",CHAMBERLIN FOR CONGRESS,C00665075
H8MN05213,"ZIELINSKI, JENNIFER L",REP,MN,5,"{2018,2020}",JENNIFER ZIELINSKI FOR CONGRESS,C00676734
H8MN05221,"ANDERSON KELLIHER, MARGARET",DEM,MN,5,"{2018,2020}",MARGARET FOR CONGRESS,C00680553
H8MN05239,"OMAR, ILHAN",DFL,MN,5,"{2018,2020}",ILHAN FOR CONGRESS,C00680934
H8MN05247,"TORRES RAY, PATRICIA",DEM,MN,5,"{2018,2020}",PATRICIA TORRES RAY FOR CONGRESS,C00681296
H8MN06096,"TODD, IAN ANDREW",DFL,MN,6,"{2018,2020}",IAN TODD FOR CONGRESS,C00646372
H8MN06104,"HILE, BRIAN DAVID MR",DFL,MN,6,{2018},BRIAN HILE FOR US CONGRESS,C00675868
H8MN07086,"MILLER, TIM",REP,MN,7,{2018},TIM MILLER FOR CONGRESS,C00637470
H8MN07094,"PROSCH, MATT",REP,MN,7,{2018},MATT PROSCH FOR CONGRESS,C00648733
H8MN07102,"SHERMAN, JAYESUN ISRAEL MR.",REP,MN,7,"{2018,2020}",JAYESUN SHERMAN FOR US CONGRESS FINANCE,C00664862
H8MN07110,"ENSTAD, CHAD LEE",IDP,MN,7,{2018},CHAD ENSTAD FOR CONGRESS,C00674630
H8MN08043,"STAUBER, PETER ALLEN",REP,MN,8,"{2018,2020}",PETE STAUBER FOR CONGRESS,C00650697
H8MN08050,"PHIFER, LEAH",DFL,MN,8,{2018},LEAH PHIFER FOR CONGRESS,C00658674
H8MN08068,"RADINOVICH, JOSEPH",DFL,MN,8,"{2018,2020}",RADINOVICH FOR CONGRESS,C00671032
H8MN08076,"LEE, MICHELLE DENISE",DEM,MN,8,"{2018,2020}",MICHELLE LEE FOR CONGRESS,C00671081
H8MN08084,"METSA, JASON",DFL,MN,8,{2018},METSA FOR CONGRESS,C00672345
H8MN08092,"KENNEDY, KIRSTEN HAGEN",DFL,MN,8,"{2018,2020}",KIRSTEN KENNEDY FOR CONGRESS,C00670927
H8MN08100,"SORENSEN, SOREN CHRISTIAN MR.",DFL,MN,8,"{2018,2020}",SOREN SORENSEN FOR US HOUSE,C00680793
H8MO01135,"BOLHAFNER, SUSAN",DEM,MO,1,"{2018,2020}",COMMITTEE TO ELECT SUSAN BOLHAFNER,C00634980
H8MO01143,"BUSH, CORI",DEM,MO,1,"{2018,2020}",CORI BUSH FOR CONGRESS,C00638767
H8MO01150,"DAVIDSON, DEMARCO KAUREEN",DEM,MO,1,"{2018,2020}",COMMTTEE TO ELECT DEMARCO DAVIDSON,C00656009
H8MO02190,"DUNAWAY, KELLIN LYNN",DEM,MO,2,{2018},KELLI FOR CONGRESS,C00649657
H8MO02208,"VANOSTRAN, CORT",DEM,MO,2,"{2018,2020}",CORT VANOSTRAN FOR CONGRESS,C00650440
H8MO02216,"OSMACK, MARK",DEM,MO,2,{2018},OSMACK FOR MISSOURI,C00650994
H8MO02224,"HAAS, WILLIAM C",DEM,MO,2,{2018},VOTE HAAS,C00651919
H8MO02232,"MESSMER, JOHN P.",DEM,MO,2,"{2018,2020}",JOHN MESSMER FOR CONGRESS,C00664110
H8MO02257,"SACHS, NOGA",REP,MO,2,"{2018,2020}",NOGA SACHS FOR CONGRESS,C00682906
H8MO03180,"KIEHNE, JOHN",DEM,MO,3,"{2018,2020}",KIEHNE FOR UNITY,C00666958
H8MO03198,"GEPPERT, KATY",DEM,MO,3,"{2018,2020}",KATY GEPPERT FOR CONGRESS,C00665216
H8MO04071,"HOAGENSON, SUZANNE RENEE",DEM,MO,4,"{2018,2020}",FRIENDS OF RENEE HOAGENSON,C00636621
H8MO04089,"BOURGEOIS, JENNA MARIE MS.",REP,MO,4,"{2018,2020}",COMMITTEE TO ELECT JENNA MARIE BOURGEOIS,C00651901
H8MO04097,"THOMPSON, HALLIE JESS",DEM,MO,4,{2018},HALLIE THOMPSON FOR CONGRESS,C00667386
H8MO05128,"CAMBERS, KRESS FRANKLIN",REP,MO,5,"{2018,2020}",CAMBERS FOR CONGRESS,C00656256
H8MO06092,"MARTIN, HENRY ROBERT",DEM,MO,6,"{2018,2020}",HENRY MARTIN FOR CONGRESS,C00659367
H8MO06100,"CHERY, JACQUES",DEM,MO,6,"{2018,2020}",CHERY FOR CONGRESS,C00663799
H8MO06118,"APPLE, GARY WINSTON",DEM,MO,6,{2018},APPLE FOR THE PEOPLE,C00668939
H8MO06134,"ANDRES, EDWARD H",DEM,MO,6,"{2018,2020}",ANDRES FOR CONGRESS,C00682690
H8MO07173,"EVANS, JIM",REP,MO,7,{2018},FRIENDS OF JIM EVANS,C00647321
H8MO07181,"JENNINGS, VINCE D 1955",DEM,MO,7,"{2018,2020}",JENNINGS FOR CONGRESS,C00651448
H8MO07199,"DE LA TORRE, JOHN FARMER",DEM,MO,7,"{2018,2020}",FARMER FOR THE OZARKS,C00651604
H8MO07215,"HOLCOMB, BENJAMIN",REP,MO,7,"{2018,2020}",HOLCOMB 4 CONGRESS,C00669697
H8MO07223,"SCHOOLCRAFT, JAMIE DANIEL",DEM,MO,7,"{2018,2020}",COMMITTEE TO ELECT JAMIE SCHOOLCRAFT,C00673871
H8MO08098,"ELLIS, KATHRYN GAIL",DEM,MO,8,"{2018,2020}",ELLIS FOR CONGRESS,C00639450
H8MP01015,"DEMAPAN, ANGEL ALDAN",REP,MP,1,"{2018,2020}",DEMAPAN FOR CONGRESS,C00657551
H8MS01145,"WADKINS, RANDY MACK DR.",DEM,MS,1,"{2018,2020}",FRIENDS OF RANDY WADKINS,C00637660
H8MS01152,"SMITH, CARLTON ELLIOTT",DEM,MS,1,"{2018,2020}",COMMITTEE TO ELECT CARLTON E. SMITH,C00653550
H8MS03125,"GUEST, MICHAEL PATRICK",REP,MS,3,"{2018,2020}",FRIENDS OF MICHAEL GUEST,C00665752
H8MS03133,"DOTY, SALLY",REP,MS,3,"{2018,2020}",DOTY FOR CONGRESS,C00666354
H8MS03141,"HUGHES, WHIT MR.",REP,MS,3,"{2018,2020}",WHIT HUGHES FOR CONGRESS,C00667253
H8MS03158,"DUNN, MORGAN",REP,MS,3,"{2018,2020}",MORGAN DUNN FOR CONGRESS,C00668129
H8MS03174,"AYCOX, KEVIN MICHAEL",DEM,MS,3,"{2018,2020}",MICHAEL AYCOX FOR CONGRESS,C00673228
H8MS03182,"PARKER, PERRY MR.",REP,MS,3,{2018},PERRY PARKER FOR CONGRESS,C00670604
H8MS04438,"ANDERSON, JERAMEY DEWAYNE",DEM,MS,4,"{2018,2020}",JERAMEY ANDERSON FOR CONGRESS,C00653659
H8MS04446,"TURNER, WILLIAM HARRISON",IND,MS,4,{2018},VOTE WILLIAM H -HARRY- TURNER,C00658088
H8MS04453,"ROSE, E BRIAN",REP,MS,4,"{2018,2020}",ROSE FOR CONGRESS LLC,C00658278
H8MT00077,"QUIST, ROBERT E.",DEM,MT,0,{2018},ROB QUIST FOR MONTANA,C00632232
H8MT00085,"WICKS, MARK L",LIB,MT,0,{2018},WICKS FOR FREEDOM,C00635128
H8MT00101,"HEENAN, JOHN",DEM,MT,0,{2018},HEENAN FOR CONGRESS,C00652495
H8MT00119,"KIER, GRANT",DEM,MT,0,{2018},KIER FOR CONGRESS,C00655225
H8MT00127,"WOODS, TOM",DEM,MT,0,{2018},TOM WOODS FOR MONTANA,C00657890
H8MT01166,"MILLER, KEN",REP,MT,0,{2018},MONTANANS FOR MILLER,C00630988
H8MT01174,"MCCARTHY, KELLY",DEM,MT,0,{2018},KELLY MCCARTHY FOR MONTANA,C00631929
H8MT01182,"GIANFORTE, GREG",REP,MT,0,"{2018,2020}",GREG FOR MONTANA,C00631945
H8MT01190,"WALKER, EDWARD ALAN",REP,MT,0,{2018},WALKER FOR MONTANA,C00634592
H8MT01208,"BUTTREY, FRANCIS EDWARD",REP,MT,0,{2018},BUTTREY FOR MONTANA,C00634071
H8MT01216,"WEST, DAN",DEM,MT,0,{2018},DAN WEST FOR MONTANA,C00633784
H8MT01224,"MOSS, LYNDA BOURQUE",DEM,MT,0,{2018},FRIENDS OF LYNDA MOSS,C00659292
H8MT01232,"WILLIAMS, KATHLEEN",DEM,MT,0,"{2018,2020}",WILLIAMS FOR MONTANA,C00659177
H8MT01240,"PETTINATO, JARED SCOTT MR.",DEM,MT,0,{2018},MONTANANS FOR JARED,C00659284
H8MT01257,"SWANSON, ELINOR",LIB,MT,0,"{2018,2020}",SWANSON FOR LIBERTY,C00671420
H8MT01265,"MEYER, JOHN",DEM,MT,0,"{2018,2020}",MEYER FOR MONTANA,C00676460
H8NC01104,"ALLISON, ROGER",REP,NC,1,"{2018,2020}",ROGER ALLISON FOR CONGRESS,C00670828
H8NC02060,"STRICKLAND, TIMMY MR.",UN,NC,2,"{2018,2020}",TIMMY STRICKLAND FOR CONGRESS,C00646539
H8NC02078,"MAY, WENDY",DEM,NC,2,"{2018,2020}",COMMITTEE TO ELECT WENDY ELLA MAY FOR CONGRESS,C00646935
H8NC02086,"SEARCY, SAM",DEM,NC,2,{2018},SEARCY FOR CONGRESS,C00649749
H8NC02094,"ROMLEY, KEN",DEM,NC,2,"{2018,2020}",KEN ROMLEY FOR CONGRESS,C00655910
H8NC02102,"CHESSER, GREGORY",REP,NC,2,{2018},ALLEN CHESSER FOR CONGRESS,C00656231
H8NC02110,"COLEMAN, LINDA",DEM,NC,2,"{2018,2020}",LINDA COLEMAN FOR CONGRESS,C00658286
H8NC02128,"MILLER, JUSTIN K THERMOCHEM",DEM,NC,2,{2018},JUSTIN MILLER FOR CONGRESS,C00660407
H8NC02136,"MATEMU, JAPHETH",LIB,NC,2,"{2018,2020}",JEFF MATEMU FOR CONGRESS,C00669838
H8NC03068,"LAW, PHILIP JOSEPH MR.",REP,NC,3,"{2018,2020}",LAW FOR CONGRESS,C00641563
H8NC03076,"DACEY, SCOTT",REP,NC,3,"{2018,2020}",THE SCOTT DACEY COMMITTEE,C00649608
H8NC04082,"BRIAN, LEE ANDREA MS.",REP,NC,4,{2018},DEPLORABLES FOR LEE A BRIAN,C00651802
H8NC04090,"LOOR, STEVE",REP,NC,4,"{2018,2020}",VON LOOR FOR CONGRESS,C00653535
H8NC04108,"WATKINS, RICHARD LEE III",DEM,NC,4,{2018},RICHARD L WATKINS FOR CONGRESS,C00654103
H8NC04116,"LAWS, MICHELLE",DEM,NC,4,"{2018,2020}",CAMPAIGN COMMITTEE TO ELECT MICHELLE LAWS,C00669663
H8NC05063,"ADAMS, DENISE DARCEL",DEM,NC,5,"{2018,2020}",D.D. ADAMS FOR CONGRESS,C00637785
H8NC05071,"MEADER, CORTLAND",REP,NC,5,"{2018,2020}",MEADER FOR CONGRESS,C00649764
H8NC05089,"VERA, MATTHEW",REP,NC,5,"{2018,2020}",COACH VERA 4 CONGRESS,C00657502
H8NC06079,"WATTS, RYAN",DEM,NC,6,"{2018,2020}",WATTS FOR CONGRESS,C00649194
H8NC06087,"HORNEY, MARGOT MS",DEM,NC,6,"{2018,2020}",COMMITTEE TO ELECT MARGOT HORNEY,C00665000
H8NC06095,"WONG, GERALD",DEM,NC,6,"{2018,2020}",WONG FOR CONGRESS,C00657999
H8NC07101,"HORTON, LAUREN",DEM,NC,7,"{2018,2020}",KYLE HORTON FOR CONGRESS,C00639773
H8NC07119,"GARDNER, JONAH",DEM,NC,7,{2018},JONAH GARDNER FOR CONGRESS,C00646976
H8NC07127,"PARKER, GRAYSON",DEM,NC,7,"{2018,2020}",GRAYSON PARKER FOR CONGRESS,C00671644
H8NC08083,"MCNEILL, FRANK",DEM,NC,8,"{2018,2020}",COMMITTEE TO ELECT FRANK MCNEILL,C00663849
H8NC08117,"TIEGEL, MARC",DEM,NC,8,"{2018,2020}",TIEGEL FOR CONGRESS,C00665935
H8NC09115,"WARREN, MARIA COLLINS",DEM,NC,9,"{2018,2020}",MARIA COLLINS WARREN FOR CONGRESS,C00633388
H8NC09123,"MCCREADY, DANIEL",DEM,NC,9,"{2018,2020}",MCCREADY FOR CONGRESS,C00641381
H8NC09149,"GOINS, CLARENCE",REP,NC,9,"{2018,2020}",VOTE CLARENCE GOINS,C00668350
H8NC09156,"SCOTT, JEFF",LIB,NC,9,"{2018,2020}",ELECT JEFF SCOTT CONGRESSMAN NC09,C00672378
H8NC10071,"ROBERTS, IRA",REP,NC,10,"{2018,2020}",IRA ROBERTS FOR CONGRESS,C00636878
H8NC10089,"QUEEN, KENNETH PAUL",DEM,NC,10,{2018},QUEEN FOR CONGRESS,C00646406
H8NC10097,"BROWN, DAVID",DEM,NC,10,"{2018,2020}",COMMITTEE TO ELECT DAVID WILSON BROWN,C00649806
H8NC10105,"BLANKENSHIP, SETH BRADEN",REP,NC,10,"{2018,2020}",BLANKENSHIP FOR CONGRESS,C00659854
H8NC10113,"COLLIAS, GINA",REP,NC,10,"{2018,2020}",GINA COLLIAS FOR CONGRESS CAMPAIGN,C00668483
H8NC10121,"GRAHAM, SAMARIA",UNK,NC,10,"{2018,2020}",GRAHAM FOR CONGRESS,C00670281
H8NC11095,"COFFAY, MATT",DEM,NC,11,{2018},MATT COFFAY FOR CONGRESS,C00646448
H8NC11103,"PRICE, PHILLIP",DEM,NC,11,"{2018,2020}",PRICE 4 WNC         PHILLIP PRICE FOR CONGRESS,C00649293
H8NC11103,"PRICE, PHILLIP",DEM,NC,11,"{2018,2020}",PRICE4WNC,C00649277
H8NC11111,"MONEY, CHRISTOPHER",REP,NC,11,"{2018,2020}",MONEY FOR CONGRESS,C00659094
H8NC11129,"WOODSMALL, STEVE",DEM,NC,11,"{2018,2020}",WOODSMALL FOR CONGRESS 2018,C00668558
H8NC11160,"DONALDSON, SCOTT",DEM,NC,11,{2018},COMMITTEE TO ELECT SCOTT DONALDSON FOR CONGRESS,C00656058
H8NC12101,"BONHAM, PAUL",REP,NC,12,{2018},PAUL BONHAM,C00651760
H8NC12119,"ORTIZ, GABRIEL",DEM,NC,12,"{2018,2020}",GABE ORTIZ FOR CONGRESS,C00670794
H8NC12127,"PERSSON, CARL",REP,NC,12,"{2018,2020}",CARL PERSSON FOR US CONGRESS,C00670851
H8NC12127,"PERSSON, CARL",REP,NC,12,"{2018,2020}",CARL PERSSON FOR US CONGRESS,C00670869
H8NC12135,"REGISTER, BENJAMIN",DEM,NC,12,"{2018,2020}",PATRICK REGISTER CAMPAIGN COMMITTEE,C00672196
H8NC13059,"MCMILLER, BENIAH",DEM,NC,13,"{2018,2020}",THE COMMITTE TO ELECT BENIAH MCMILLER FOR CONGRESS,C00640532
H8NC13067,"MANNING, KATHY",DEM,NC,13,"{2018,2020}",KATHY MANNING FOR CONGRESS,C00662577
H8NC13075,"BAILEY, THOMAS AARON",LIB,NC,13,{2018},COMMITTEE TO ELECT TOM BAILEY,C00686212
H8ND00096,"ARMSTRONG, KELLY",REP,ND,0,"{2018,2020}",ARMSTRONG FOR CONGRESS,C00670547
H8ND00104,"CAMPBELL, TOM",REP,ND,0,"{2018,2020}",TOM CAMPBELL FOR NORTH DAKOTA,C00653675
H8ND00112,"SCHNEIDER, MAC SCHNEIDER",DEM,ND,0,"{2018,2020}",MAC SCHNEIDER FOR NORTH DAKOTA,C00673533
H8ND01029,"HANSON, BEN",DEM,ND,0,{2018},BEN HANSON FOR CONGRESS,C00653451
H8NE01081,"MCCLURE, JESSICA",DEM,NE,1,"{2018,2020}",JESSICA MCCLURE FOR CONGRESS,C00647461
H8NE01099,"SVOBODA, STEVE",DEM,NE,1,{2018},WRITE INN STEVE SVOBODA FOR CONGRESS,C00679506
H8NE02220,"EASTMAN, KARA",DEM,NE,2,"{2018,2020}",EASTMAN FOR CONGRESS,C00639310
H8NE03087,"PENNER, KIRK MR.",REP,NE,3,"{2018,2020}",PENNER FOR CONGRESS COMMITTEE,C00651539
H8NE03095,"THEOBALD, PAUL GILBERT",DEM,NE,3,"{2018,2020}",THEOBALD FOR CONGRESS,C00657718
H8NH01152,"EDWARDS, EDDIE",REP,NH,1,"{2018,2020}",EDWARDS FOR NEW HAMPSHIRE,C00637397
H8NH01160,"SANBORN, ANDY",REP,NH,1,"{2018,2020}",SANBORN FOR NEW HAMPSHIRE,C00647610
H8NH01178,"SOLDATI, LINCOLN T.",DEM,NH,1,{2018},SOLDATI FOR CONGRESS,C00658658
H8NH01186,"SULLIVAN, MAURA CORBY",DEM,NH,1,"{2018,2020}",MAURA SULLIVAN FOR CONGRESS,C00658724
H8NH01194,"O'ROURKE, TERENCE MURPHY",DEM,NH,1,{2018},O'ROURKE FOR CONGRESS,C00658344
H8NH01202,"MESSMER, MINDI",DEM,NH,1,"{2018,2020}",MINDI FOR CONGRESS,C00660431
H8NH01210,"PAPPAS, CHRIS",DEM,NH,1,"{2018,2020}",CHRIS PAPPAS FOR CONGRESS,C00660464
H8NH01228,"MACKENZIE, MARK S",DEM,NH,1,"{2018,2020}",MARK MACKENZIE FOR CONGRESS,C00660126
H8NH01236,"HARRIS, KATHERINE MOORE",IND,NH,1,{2018},KATE FOR CONGRESS,C00671289
H8NH01244,"SANDERS, LEVI",DEM,NH,1,"{2018,2020}",SANDERS FOR CONGRESS,C00672113
H8NH01251,"MCEACHERN, DEAGLAN",DEM,NH,1,"{2018,2020}",DEAGLAN MCEACHERN FOR CONGRESS,C00665364
H8NH01269,"PAUL, RICHARD GOYAN",LIB,NH,1,"{2018,2020}",RICH PAUL FOR CONGRESS,C00676783
H8NH01277,"CROCHETIERE, BRUCE",REP,NH,1,"{2018,2020}",CROCHETIERE FOR CONGRESS,C00677666
H8NH01285,"ANDREWS, NAOMI",DEM,NH,1,{2018},NAOMI ANDREWS FOR CONGRESS,C00678532
H8NH02267,"LEVENSON, STEWART",REP,NH,2,"{2018,2020}",LEVENSON FOR CONGRESS,C00667436
H8NH02275,"NEGRON, STEVE",REP,NH,2,"{2018,2020}",FRIENDS OF STEVE NEGRON,C00657981
H8NH02283,"BLANKENBEKER, LYNNE",REP,NH,2,"{2018,2020}",LYNNE BLANKENBEKER FOR CONGRESS,C00665109
H8NH02309,"BURNS, ROBERT ANDREW",REP,NH,2,"{2018,2020}",BURNS FOR NH,C00678615
H8NJ01226,"KABIR, MOHAMMAD SHAHJAHAN",DEM,NJ,1,"{2018,2020}",MOHAMMAD SHAHJAHAN KABIR,C00663666
H8NJ01242,"CARLSON, ROBERT LEE",DEM,NJ,1,"{2018,2020}",ROB CARLSON FOR CONGRESS,C00671214
H8NJ01259,"DILKS, PAUL E",REP,NJ,1,"{2018,2020}",FRIENDS OF PAUL DILKS,C00675017
H8NJ02141,"YOUNGBLOOD, TANZIE",DEM,NJ,2,"{2018,2020}",YOUNGBLOOD FOR CONGRESS,C00651521
H8NJ02166,"VAN DREW, JEFF",DEM,NJ,2,"{2018,2020}",VAN DREW FOR CONGRESS,C00661868
H8NJ02174,"CUNNINGHAM, WILLIAM",DEM,NJ,2,{2018},FRIENDS OF WILLIAM CUNNINGHAM,C00664904
H8NJ02182,"FITZHERBERT, BRIAN THOMAS",REP,NJ,2,{2018},FITZHERBERT FOR CONGRESS,C00666313
H8NJ02190,"MCGOVERN, MARK",REP,NJ,2,{2018},"MCGOVERN FOR CONGRESS, INC.",C00668541
H8NJ02208,"TOTO, JAMES J",REP,NJ,2,"{2018,2020}",TOTO FOR CONGRESS,C00669382
H8NJ02216,"SINGH, HIRSH",REP,NJ,2,"{2018,2020}",SINGH FOR CONGRESS,C00670737
H8NJ02224,"ZARYCH, JOHN",REP,NJ,2,{2018},ZARYCH FOR CONGRESS,C00667469
H8NJ02232,"GROSSMAN, SETH",REP,NJ,2,"{2018,2020}",GROSSMAN FOR CONGRESS COMMITTEE,C00676726
H8NJ02240,"FIOCCHI, SMAUEL",REP,NJ,2,{2018},FIOCCHI FOR CONGRESS,C00673111
H8NJ02257,"KLEINMAN, NATHAN I",DEM,NJ,2,"{2018,2020}",NATE KLEINMAN FOR CONGRESS,C00675561
H8NJ02273,"TURKAVAGE, ROBERT MR.",REP,NJ,2,{2018},TURKAVAGE FOR CONGRESS,C00679233
H8NJ02281,"BENFER, WILLIAM R MR.",UN,NJ,2,"{2018,2020}",BENFER FOR CONGRESS,C00681361
H8NJ03206,"KIM, ANDY",DEM,NJ,3,"{2018,2020}",ANDY KIM FOR CONGRESS,C00648220
H8NJ04170,"KEELING, MIKE",DEM,NJ,4,"{2018,2020}",KEELING CAMPAIGN COMMITTEE,C00646505
H8NJ04188,"WELLE, JOSH",DEM,NJ,4,"{2018,2020}",JOSH WELLE FOR CONGRESS,C00658336
